"","content","评论时段"
"10367","一个人在家听这首歌听得嚎啕大哭，不是因为悲伤难过，而是一种莫名的感慨。我的原生家庭是个很糟糕的家庭，但我很幸运，高四那年认识我现在的先生，自从有了他我才觉得这个世界突然对我温柔相待了。高四相爱，大学异地恋四年（我这种很没安全感的人真的很幸苦）。现在一切都那么顺利！婚期定在2018.2.7","2017-2019"
"10368","从此不再是一个人是一坨人","早期"
"10369","知道为什么牛逼吗，看看作曲是谁","早期"
"10370","如果我去参加中国好声音一定要唱这首歌，让全场沸腾。导师问我梦想是什么，那就是让冠希的名字重新响亮。我觉得周杰伦肯定要定我了！[奸笑][奸笑][奸笑]","早期"
"10371","之前看到过康熙来了一期节目是采访周瑜明的讲到当年拍百事可乐九大巨星那个广告周瑜明和周杰伦闲着无聊就假装发生口角要打架然后f4其他三个当真了跑过来把周杰伦一个人给围住这时候冠希哥正好在化妆间他也当真了看着自己兄弟被欺负立马抄起板凳就冲向f4这就是真基友！！","早期"
"10372","如果中国RAP都这种水准，哪里还用听韩国[撇嘴]","早期"
"10373","《头文字D》10年后，周杰伦和陈冠希还是好友，甚至周杰伦还在陈冠希最低谷伸出援手。如果没有艳照门，现在粤语乐坛老大可能就不是陈奕迅。","早期"
"10374","（-直树，你要吃蛋糕吗?-我不要。-不是我做的，是我买的。-直树:好吧，吃一块。）","早期"
"10375","拉着我看这部剧的女孩现在是我家领导[憨笑]","早期"
"10376","我和我老公的爱情就像这部剧，我丑小鸭，老公非常帅，是我软磨硬泡泡上的，每次听这个都很有感触。第一拽他的手，他用力甩开，我威胁他如果再甩开我就在你宿舍外大叫你名字；第一次强吻，第一次主动约他吃饭。第一次约他去图书馆，第一次一起在足球看他踢足球。一切都是我主动，。现在我老公非常爱我。","早期"
"10377","这部剧骗了多少人却给了多少人勇气","早期"
"10378","袁湘琴没有遇到江直树，她一样可以傻傻的幸福的过完一辈子。直树没有湘琴的话，也许一辈子都找不到自己的梦想，一辈子孤傲不懂人情。这段爱情中，我一向认为是直树赚了[流泪]","早期"
"10379","湘琴好像永远都不知道我有多爱她—直树","早期"
"10380","依晨的订婚典礼上放了几首《恶作剧》的歌，想想就心酸……","早期"
"10381","江同学，F班的袁湘琴要结婚啦！[哀伤]","早期"
"10382","袁湘琴喜欢了五年的江直树最后终于成为了江太太；柯景腾喜欢了八年追了三年的沈佳宜却没有在一起。很简单，袁湘琴都敢递上那封白痴到爆的表白信，然后轰轰烈烈穷追不舍。柯景腾沈佳宜却因为羞于开口，即使再相爱，但最终发现还是错过了。那些年我们错过的不是爱情，是勇气，，，，，，","早期"
"10383","台剧现在真是没落了...哎~想当年一部接一部的经典台剧陪伴了多少90后的青春啊~！","早期"
"10384","老婆叫赵海英，我叫何桐央，我们的故事和何以笙箫默一模一样。惊喜的是，我真的是律师，而她，真的是个留学归来的摄影师","早期"
"10385","喜欢演小赵默笙的演员！大学这段拍的很活泼！","早期"
"10386","《何以笙箫默》目前带来的为数不多的惊喜就是这首歌，还有大学时代的表演，大学时代的赵默笙选得不错，我满意！[大笑]","早期"
"10387","给婚礼做了退场时候的视频，剪辑了《飞屋环游记》的《marriedlife》，配乐用了这首歌，做好后反反复复看了几遍，听到歌曲就忍不住手舞足蹈起来[色]陈先生，再过13天我就是你的新娘啦！(?????)っ【嗯哼我就是来秀恩爱的呀[呲牙]不服气你咬我呀】","早期"
"10388","大学时期的默笙活泼又可爱，大学时期的爱情朦胧又美好，这首歌很适合那个时候纯纯的恋爱，仿佛又看见了小默笙雀跃的跟在以琛的身后，脸上挂着甜甜的笑容！喜欢小默笙！喜欢小以琛，喜欢何以笙箫默！","早期"
"10389","你觉得华晨宇到底是什么画风？我曾以为假行僧和易燃易爆炸才是真华晨宇，但事实完全不是这样。现在我觉得他是宇宙极光，是尘埃粒子，是天上忽明忽暗变化莫测的云朵，是暗涌波动的海水和岩浆，或暴戾痞性或温柔缱绻或愤世嫉俗，是世界上所有声音和情绪的容器。","早期"
"10390","“正常人看到希望才坚持，疯子坚持了才看到希望”","早期"
"10391","华晨宇貌似又解锁了一种新曲风[惊恐]新生代歌手里我再找不出想他一样能驾驭这么多种曲风的了！不光创作功力，现场live还那么牛逼，真的没谁了！","早期"
"10392","发现华晨宇自己写的歌虽然涉猎各种风格，但都有一个高端的气质做基底，使温暖的不煽情，忧郁的不矫作，摇滚的不肤浅，活泼的不幼稚，格局使然。","早期"
"10393","单听曲子就能浮现出画面感，追逐真相的路上很荆棘，但正义呼唤着的坚持，鼓励着身处危险的卧底们坚忍的向前，正义就是信仰。开口直达内心深处，用力一击，空灵，古典，rap清晰炸裂，完美契合下一秒转换。真的很想大喊到底还有什么音乐风格，华晨宇不能驾驭。好听，真的好听！?","早期"
"10394","12岁初中遇见了你，一见倾心。13岁我说喜欢你，你说我们年龄还小。15岁互有好感，可惜毕业失联。光阴似箭，日月如梭。23岁我们终于在一起，绕了一大圈回到原点。十几岁的感情，并不都代表着幼稚和叛逆，而是过早的幸运遇到了对的人。还有23天，你即将成为我的妻子。余生相依为命，请多多指教。","早期"
"10395","当年的古惑仔现在一个个都好男人了，现在满屏幕的小清新都出轨和在出轨的路上了。","早期"
"10396","看演唱会live版，陈小春对应采儿一脸宠溺的笑容，看醉了。","早期"
"10397","当年陈小春喜欢张柏芝，而她选择了谢霆锋，2008年出事的时候，陈小春作为朋友力挺她，开口骂陈冠希是条狗。2010年，他终于娶上了漂亮到不差张柏芝的应采儿，这是他的福气，而应采儿能嫁给他，也是她的福气……","早期"
"10398","有没有看到应采儿最后给陈小春一个飞吻他伸出手隔空握住。以前我看不到爱一个人的眼神是怎么样的，后来长大看懂了大话西游紫霞仙子看至尊宝的时候眼中只有他然后是陈小春想绷住不笑却无可奈何宠溺的看着她","早期"
"10399","这首歌难道不是讲的女生深夜大街遇痴汉的故事吗","早期"
"10400","李克勤：听到我换气声就当我输","早期"
"10401","一听这歌就抖起来了！","早期"
"10402","单曲循环了俩小时赶紧关了...旁边的逗比问我是不是有帕金森...","早期"
"10403","还记得我妈在家听我给她唱过一遍后，逼我在她的同学聚会ktv里唱这歌。","早期"
"10404","最喜欢星爷在国产零零七里面唱的李香兰，一身白色西装，帅气的发型，酷酷的叼着烟，没点着，边弹钢琴边轻轻地唱，恼春风，，，，","早期"
"10405","越发地喜欢听老歌，那时候的歌曲无论作曲还是唱的人都是真诚实在，少了现在浮夸做作。咋咋唬唬地总归是不好的，无论对事对人，沉着一些，安静一些始终是好的。","早期"
"10406","小时候看张学友拍电影都是演一些逗比角色，后来大家叫他歌神，我以为是开玩笑或者黑他，长大后发现大家都在说大实话[哀伤]","早期"
"10407","力拔山兮气盖世，时不利兮骓不逝。","早期"
"10408","李香兰忘记你我做不到，回头太难，一路上有你相思风雨中，还是觉得你最好，翻起破旧的情书下格外秋意浓，慢慢我真的受伤了，一千个伤心的理由也说不清，吻别吧，你最后只能成为遥远的她，但我却相信爱是永恒，致偶像JackyCheung.陪伴我走过的大学","2017-2019"
"10409","刚给她发了句生日快乐她说滚","早期"
"10410","张学友，一个演唱会能加4个小时的歌手，你可曾见过。还是把感情全部放在了歌上，于是传神。","早期"
"10411","去年奥斯卡没我的时候，我每天就是听着这首歌入睡，换再多长腿女友也不能缓解我内心的忧愁。","早期"
"10412","没资格吃的醋最酸，先动心的人最惨。","早期"
"10413","我最喜欢的歌手，没有之一。永远的歌神[亲亲]","早期"
"10414","四十岁我们再相遇，你问我什么是风花雪夜，我说一个成语而已。","早期"
"10415","半年的积蓄买了门票一对。。。你tm也知道你演唱会门票死贵啊[大哭]","早期"
"10416","“这首歌道尽女人的一生。”我爸爸说。他是张学友的歌迷。车载CD大多是张学友的歌。他和妈妈在一起22年。给她唱的最多的还是《她来听我的演唱会》。他说我以后也要找一个能唱这首歌给我听一辈子的人。总觉得爸爸妈妈的爱情全部写在张学友的歌里。[可爱]","早期"
"10417","歌神1984年参加了香港首届十八区业余歌唱大赛，得到冠军，之后歌唱事业如日中天。1986年开始投身电影事业，02年参演电影《男人四十》获得新德里国际电影节最佳男演员。演喜剧也非常了得，比如《东成西就》。到了21世纪，歌神迎来了一个新的高峰~知名度达到了前所未有的高度！！他变成了表情包。","早期"
"10418","她去听你演唱会了杰伦","早期"
"10419","谁唱给我我就嫁给他","早期"
"10420","一楼我要为你唱这歌，兄弟们帮帮我，让她看到","早期"
"10421","最近一直在听王杰的歌。他最火的那段时间，我没有留下任何回忆的样子奇怪的是，以前你根本听不懂，也不喜欢的歌曲，到了一定的时间节点，有了一定的人生阅历之后，你瞬间就听懂了这些歌曲里面表达的心声歌曲从来都不会过时，但岁月无法常驻而我只相信时过境迁之后真情永驻","早期"
